CRASH_ID,CRASH_DATETIME,ROUTE,MILEPOINT,LAT_UTM_Y,LONG_UTM_X,MAIN_ROAD_NAME,CITY,COUNTY_NAME,CRASH_SEVERITY_ID,WORK_ZONE_RELATED,PEDESTRIAN_INVOLVED,BICYCLIST_INVOLVED,MOTORCYCLE_INVOLVED,IMPROPER_RESTRAINT,UNRESTRAINED,DUI,INTERSECTION_RELATED,WILD_ANIMAL_RELATED,DOMESTIC_ANIMAL_RELATED,OVERTURN_ROLLOVER,COMMERCIAL_MOTOR_VEH_INVOLVED,TEENAGE_DRIVER_INVOLVED,OLDER_DRIVER_INVOLVED,NIGHT_DARK_CONDITION,SINGLE_VEHICLE,DISTRACTED_DRIVING,DROWSY_DRIVING,ROADWAY_DEPARTURE
10857693,2016-06-15T13:20:00.000000+0000,15,393.9,4640237.461,402849.0983,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true
10870503,2016-08-03T13:00:00.000000+0000,30000,0.1,4647423.648999999,391974.5024,BROAD CANYON RD,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
10873713,2016-08-17T00:00:00.000000+0000,37712,0.1,4618688.847,402800.22540000005,155 W 200 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false
10871277,2016-08-01T13:21:00.000000+0000,84,14.822,4640589.648999999,368414.74179999996,I-84,OUTSIDE CITY LIMITS,BOX ELDER,5,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,false,true
10870968,2016-08-03T13:30:00.000000+0000,13,27.311,4629770.512999999,404876.1795,SR 13,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10890698,2016-10-11T14:48:00.000000+0000,1135,7.45,4636801.975000001,403218.6466999999,20314 N 6000 W,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true
10891734,2016-10-08T22:42:00.000000+0000,30,86,4647778.182,347459.6013,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false
10891736,2016-10-09T17:11:00.000000+0000,84,11.1,4643544.332,363279.27530000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
10891737,2016-10-10T07:33:00.000000+0000,84,39.85,4619211.783,398291.0878,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10891739,2016-09-14T14:15:00.000000+0000,15,385.4,4626712.984,402554.4568,I-15,OUTSIDE CITY LIMITS,BOX ELDER,4,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true
10881967,2016-09-19T16:11:00.000000+0000,1128,0.482,4620021.237000001,401734.4194000001,1000 W 1000 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false
10882017,2016-09-19T11:22:00.000000+0000,1126,0.993,4618429.5770000005,402994.9995000001,N TREMONT ST & E MAIN ST,TREMONTON,BOX ELDER,2,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false
10883637,2016-09-26T07:06:00.000000+0000,1110,10.051,4618395.407000001,401749.6976,1000 W MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10893361,2016-10-29T19:40:00.000000+0000,15,393.8,4640076.578000001,402851.5539,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10877190,2016-08-09T04:40:00.000000+0000,102,12.9,4618337.3,397574.11689999996,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true
10893517,2016-10-14T19:30:00.000000+0000,84,27.5,4630227.118999999,384106.82950000005,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,false
10874997,2016-08-15T15:00:00.000000+0000,84,29.8,4629986.160999999,387783.5158,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,true
10891655,2016-10-14T08:25:00.000000+0000,84,8.815,4646247.874,360820.0074,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,true,false,false,true
10876922,2016-08-28T02:30:00.000000+0000,84,18.9,4638904.68,374226.34489999997,I-84,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10886816,2016-10-05T11:53:00.000000+0000,1078,4.63,4616759.242000001,401044.1431,7160 W 10400 N,TREMONTON,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10881693,2016-09-17T00:00:00.000000+0000,37712,0.1,4619357.334,401977.04819999996,909 W 675 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false
10880952,2016-09-14T09:00:00.000000+0000,10000,0.1,4623667.244,402892.0575,14200 N 6200 W,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10892284,2016-09-24T17:23:00.000000+0000,15,396.2,4643925.0,402735.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false
10878176,2016-09-06T07:00:00.000000+0000,84,0.05,4630598.864999999,382464.23540000006,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,true
10886399,2016-10-04T11:16:00.000000+0000,1126,0.94,4618344.7,402995.53,NORTH TREMONT,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10876915,2016-08-28T10:45:00.000000+0000,15,0.235,4615061.84,405070.83940000006,I-15,ELWOOD,BOX ELDER,3,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,false,true
10876916,2016-08-28T06:30:00.000000+0000,84,28.9,4630244.163999999,386358.6126,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10897682,2016-11-12T22:40:00.000000+0000,32276,0.1,4615255.658999999,406242.0878,9600 N 4590 W,ELWOOD,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10887953,2016-10-04T09:22:00.000000+0000,1064,2.557,4647224.0,358254.0,90 S STONE RD; FLYING J SNO,SNOWVILLE,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10891014,2016-10-21T09:48:00.000000+0000,102,15.993,4618417.71,402553.1576999999,MAIN,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10887532,2016-09-23T13:25:00.000000+0000,84,27.905,4630301.273,384754.27650000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10897268,2016-11-08T13:46:00.000000+0000,15,378.688155,4616733.122999999,402143.8122,I-15,TREMONTON,BOX ELDER,1,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
10897270,2016-11-05T19:45:00.000000+0000,15,379.419548,4617077.867,400871.0048,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false
10897278,2016-11-04T05:55:00.000000+0000,15,388.3,4631330.0,402086.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10894493,2016-10-28T20:00:00.000000+0000,15,385.6,4627030.558999999,402546.64079999994,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10886551,2016-10-04T16:10:00.000000+0000,82,0.92,4619930.985,403336.80819999997,1450 S MAIN ST; BEAR RIVER HIG,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10886562,2016-10-01T19:58:00.000000+0000,1135,1.002,4626531.38,403288.1044,6000 W,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false
10885815,2016-09-22T17:00:00.000000+0000,15,398.438,4647346.0,401797.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10885828,2016-09-22T17:02:00.000000+0000,15,400.486,4650440.348,400745.48300000007,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10885852,2016-09-22T12:00:00.000000+0000,84,28.3,4630295.846,385393.0971,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false
10885868,2016-09-29T06:39:00.000000+0000,15,381,4619916.0,400820.0,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false
10885870,2016-09-22T17:00:00.000000+0000,15,385.721,4627222.942000001,402527.5001,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10885913,2016-09-28T15:09:00.000000+0000,82,0.92,4619931.074,403336.8075,1450 S MAIN ST; BRHS; NATATORI,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10885922,2016-10-01T12:30:00.000000+0000,37712,0.1,4618386.208000001,403667.6076,WENDY WAY,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10910035,2016-12-18T19:03:00.000000+0000,84,16.2,4639242.831,370004.7422,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10903548,2016-11-18T20:39:00.000000+0000,13,23.246,4623304.723999999,404531.2996000001,13600 N 5400 W,OUTSIDE CITY LIMITS,BOX ELDER,5,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false
10907240,2016-12-14T08:42:00.000000+0000,1129,0.241,4620057.422,403742.90160000004,350 E 1400 S,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10906990,2016-12-14T08:10:00.000000+0000,37712,0.1,4618870.25,402545.58920000005,350 N 400 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true
10908231,2016-12-17T21:36:00.000000+0000,102,15.17,4618393.45,401225.4579,1410 W MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
10906290,2016-12-11T09:25:00.000000+0000,84,14.9,4640539.688,368534.33,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10909076,2016-12-08T16:56:00.000000+0000,15,398.9,4647971.174,401362.5247,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10909092,2016-12-14T16:05:00.000000+0000,15,399.3,4648580.058999999,401135.47330000007,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10909096,2016-12-14T18:08:00.000000+0000,84,28.8,4630253.009,386198.1891,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
10909098,2016-12-14T19:36:00.000000+0000,15,390.9,4635410.377,402913.43860000005,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10910825,2016-12-21T06:40:00.000000+0000,1142,0.98,4637816.544,401090.7295000001,7000 W 20800 N,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true
10910300,2016-12-21T22:53:00.000000+0000,30,85.76,4647782.848999999,347073.19550000003,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,true,true
10910303,2016-12-24T13:12:00.000000+0000,15,398.545,4647484.0,401693.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true
10908469,2016-12-17T13:45:00.000000+0000,102,15.51,4618395.7360000005,401770.2809,MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
10909070,2016-07-25T07:35:00.000000+0000,84,13,4641687.714,365707.78430000006,I-84,OUTSIDE CITY LIMITS,BOX ELDER,5,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,false,false,true
10905676,2016-11-26T21:31:00.000000+0000,81,1.006,4627413.81,407309.7209,SR-81,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,true,false,true
10905709,2016-11-28T08:19:00.000000+0000,84,28.4,4630287.165999999,385553.9772,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false
10908941,2016-12-16T18:19:00.000000+0000,37712,0.1,4617607.658999999,402266.8752,600 S,TREMONTON,BOX ELDER,2,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false
10909040,2016-12-15T04:30:00.000000+0000,30,90.5,4647415.654999999,354555.86079999997,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10909043,2016-12-20T08:05:00.000000+0000,13,27.295,4629743.839,404876.9989,SR-13,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true
10906681,2016-12-13T07:52:00.000000+0000,102,17.19,4618455.9350000005,404475.4079,1200 E MAIN ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10810586,2016-01-13T23:44:00.000000+0000,15,394.1,4640557.0,402878.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10810850,2016-01-18T09:08:00.000000+0000,1110,10.3,4618801.415,401747.8576,320 N 1000 W; FAIRGROUNDS; NOR,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10812668,2016-01-18T09:10:00.000000+0000,13,25.3,4626614.970000001,404492.0715,HWY 13,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10814861,2016-01-19T02:00:00.000000+0000,84,26.1,4630950.431000001,382127.0257,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
10824755,2016-03-02T15:40:00.000000+0000,1126,1.185,4618741.327,402986.6969,220 N,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10824836,2016-03-03T10:54:00.000000+0000,37712,0.1,4618376.057,402241.3865,650 W 25 S,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10827153,2016-03-11T16:43:00.000000+0000,32815,0.1,4621566.265,403213.6004,100 S 100 W,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10827651,2016-03-14T06:30:00.000000+0000,15,384.1,4624677.668999999,402139.4929,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10827655,2016-03-06T18:03:00.000000+0000,15,398.7,4647692.0,401558.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10830078,2016-02-18T11:45:00.000000+0000,13,24.9,4625970.108999999,404498.8325,SR-13,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true
10848543,2016-05-19T18:13:00.000000+0000,82,0.486,4619237.092,403344.1705,600 N,TREMONTON,BOX ELDER,3,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,true
10850241,2016-05-25T17:19:00.000000+0000,102,16.23,4618427.95,402934.83340000006,50 W MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10855277,2016-06-09T05:18:00.000000+0000,84,26.012,4631054.858999999,382033.0308,I-84,HOWELL,BOX ELDER,5,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,true,true,true,true
10855919,2016-06-17T12:55:00.000000+0000,1126,1.076,4618562.152,402990.6139,TREMONT ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
10858888,2016-06-17T13:31:00.000000+0000,15,380.1,4618468.0,400811.0,I-15,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
10858892,2016-06-24T06:55:00.000000+0000,102,19.2,4618662.588,407695.66709999996,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10860065,2016-07-01T20:05:00.000000+0000,15,395.1,4642163.0,402854.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
10873274,2016-08-04T20:29:00.000000+0000,1130,6.569,4647880.042,401117.80199999997,"25800 N FRONTAGE RD, PORTAGE,",OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false
10873775,2016-08-16T21:27:00.000000+0000,15,391.1,4635730.0,402947.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10873985,2016-08-12T13:05:00.000000+0000,102,18.9,4618572.499,407221.47920000006,SR-102,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10882044,2016-09-07T21:50:00.000000+0000,84,31.5,4628950.3,390282.4,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10882045,2016-09-07T22:00:00.000000+0000,15,379.321283,4616924.9,401016.46,I-15,TREMONTON,BOX ELDER,2,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10882971,2016-09-16T11:41:00.000000+0000,102,14.844,4618386.706,400702.69,1855 W MAIN,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
10891653,2016-10-16T19:30:00.000000+0000,15,400.02,4649723.676,400955.3873,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10903107,2016-11-21T15:00:00.000000+0000,37712,0.1,4618300.852999999,403024.8525,100 SOUTH,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
10917001,2016-12-24T19:40:00.000000+0000,15,385.185,4626371.291,402529.71640000003,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10812109,2016-01-17T18:05:00.000000+0000,15,378.083246,4616235.875,402910.35719999997,I-15,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
10817863,2016-02-05T05:18:00.000000+0000,1138,2.46,4624916.859999999,404036.1791,5600 W 14400 N,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10820477,2016-02-12T17:05:00.000000+0000,102,16.19,4618426.307,402871.0813,100 W MAIN ST,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
10827128,2016-02-26T19:30:00.000000+0000,13,32.41,4637684.374,403814.25930000003,HWY 13,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false
10839577,2016-04-14T11:30:00.000000+0000,15,398.5,4647425.0,401737.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10850456,2016-05-19T19:40:00.000000+0000,15,397.9,4646602.941000001,402170.5432,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10855126,2016-06-12T09:40:00.000000+0000,84,9.885,4644997.909,361981.95,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
10856332,2016-05-27T00:06:00.000000+0000,84,11.9,4642777.991,364314.30779999995,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,false
10873926,2016-08-19T07:20:00.000000+0000,15,396.3,4644085.067,402671.82,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true
10875393,2016-08-25T08:25:00.000000+0000,84,21.2,4637379.502,377584.6379,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true
10877449,2016-08-28T06:10:00.000000+0000,84,26,4631051.983,382000.2,I-84,HOWELL,BOX ELDER,1,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false
10879618,2016-09-01T15:17:00.000000+0000,30000,0.1,4632986.758,403200.5169,5400 W 18400 N,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false
10881941,2016-09-19T23:47:00.000000+0000,1132,1.79,4623423.628999999,406347.54069999995,13600 N EAST GARLAND RD; N 440,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10891740,2016-10-16T22:00:00.000000+0000,15,400.02,4649722.71,400955.5998,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
10891741,2016-10-23T19:53:00.000000+0000,13,27.313,4629772.991,404876.1034,HWY 13,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,false,false,false
10893645,2016-11-01T03:43:00.000000+0000,30,93.44,4626567.198999999,406975.2186,4200 W HWY 30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,true,true,false,false,true,false,true,true,false,false,false
10896444,2016-11-09T18:04:00.000000+0000,37712,0.1,4618385.507,403717.11,553 E WENDY WAY,TREMONTON,BOX ELDER,3,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false
10897275,2016-11-04T22:52:00.000000+0000,30,87,4647760.356,349067.14489999996,SR-30,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10905685,2016-11-05T22:55:00.000000+0000,84,0.066,4618429.8209999995,399488.18069999997,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true
10906251,2016-12-04T20:30:00.000000+0000,15,376.992583,4615297.0,404390.0,I-15,ELWOOD,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
10906289,2016-12-11T13:09:00.000000+0000,84,16.294,4639259.319999999,370152.20540000004,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
10910302,2016-12-24T19:07:00.000000+0000,84,5.9,4646948.948000001,356272.596,I-84,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10917000,2016-12-24T00:52:00.000000+0000,15,379.419775,4617078.289,400870.7413,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10807421,2016-01-06T08:17:00.000000+0000,1122,5.5,4615229.796,404190.4522,5600 W 9600 N,ELWOOD,BOX ELDER,1,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false
10809207,2016-01-11T15:00:00.000000+0000,32815,0.1,4619844.424,403357.53390000004,1500 S,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
10812120,2016-01-19T06:05:00.000000+0000,15,393.6,4639754.0,402890.0,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,true,false,false,true
10816199,2016-01-28T22:07:00.000000+0000,84,29.3,4630180.45,387001.95,I-84,OUTSIDE CITY LIMITS,BOX ELDER,3,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true
10828574,2016-03-17T21:06:00.000000+0000,1110,10.38,4618931.5,401746.3512,400 N 1000 W,TREMONTON,BOX ELDER,1,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10829362,2016-03-15T18:33:00.000000+0000,15,383.3,4623452.6049999995,401758.4498,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true
10832721,2016-03-16T05:20:00.000000+0000,15,379.419548,4617077.867,400871.0048,I-15,OUTSIDE CITY LIMITS,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,true
10835214,2016-04-06T14:40:00.000000+0000,82,1.928,4621558.722999999,403323.262,100 S MAIN,GARLAND,BOX ELDER,1,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true
10842851,2016-04-26T21:34:00.000000+0000,13,26.1,4627854.084,404711.4689,SR-13,OUTSIDE CITY LIMITS,BOX ELDER,2,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false
10855129,2016-06-10T04:22:00.000000+0000,15,380.4,4618950.0,400814.0,I-15,TREMONTON,BOX ELDER,2,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false
